[1, 3, 3, 4, 1, 3, 2, 2, 2, 4, 2, 3, 3, 2, 3, 0],24.14115822620811,21.138937906080763,33.3,-0.5778758121615226
[2, 4, 2, 4, 4, 2, 1, 4, 4, 3, 1, 2, 1, 1, 4, 0],23.522013991120666,24.227352399310146,33.3,-6.754704798620288
[3, 2, 2, 2, 1, 1, 1, 2, 2, 4, 2, 4, 1, 3, 2, 0],23.355654830619734,23.404719019562073,30.2,-2.009438039124145
[3, 4, 2, 4, 1, 2, 4, 1, 4, 4, 4, 4, 2, 4, 2, 0],23.477624196529533,22.229777870428244,35.9,-5.359555740856486
[3, 1, 3, 1, 4, 1, 2, 3, 1, 1, 1, 4, 2, 3, 4, 0],23.382477314920884,25.674180237417396,31.1,-7.448360474834793
[1, 3, 2, 1, 2, 1, 3, 4, 3, 4, 1, 1, 3, 2, 2, 0],24.335323754785588,27.48715328269528,30.0,-9.974306565390563
[1, 2, 3, 1, 1, 1, 4, 2, 1, 3, 2, 3, 3, 3, 2, 0],25.006203852682617,25.683976051879654,29.1,-5.467952103759309
[1, 1, 2, 2, 3, 3, 2, 2, 2, 1, 1, 2, 3, 3, 1, 0],25.108163571980405,26.207317515914077,27.0,-4.414635031828155
[3, 3, 1, 1, 3, 3, 2, 3, 2, 3, 3, 4, 1, 3, 4, 0],23.98796352040884,24.59561882698964,35.9,-10.091237653979277
[1, 1, 1, 3, 1, 3, 3, 4, 3, 3, 3, 1, 1, 3, 1, 0],23.95678670465225,27.911654055178154,29.3,-10.123308110356309
[3, 1, 1, 2, 2, 2, 2, 4, 1, 3, 2, 4, 1, 1, 1, 0],23.514744648660596,29.132559221861033,28.9,-12.165118443722065
[4, 1, 1, 1, 4, 4, 4, 3, 2, 2, 2, 3, 4, 4, 1, 0],26.62790999505892,28.971513475427297,30.0,-12.943026950854595
[2, 3, 1, 1, 1, 2, 4, 3, 2, 2, 2, 1, 4, 2, 1, 0],24.431652911380542,31.486802850169248,29.4,-17.373605700338494
[4, 3, 4, 3, 2, 3, 4, 1, 4, 1, 3, 3, 2, 3, 4, 0],25.383253660810492,23.830121902519185,36.0,-8.66024380503837
[2, 3, 3, 4, 3, 1, 2, 1, 4, 1, 1, 2, 2, 1, 1, 0],23.755318077600684,24.093197490657566,28.2,-1.3863949813151315
[1, 4, 4, 2, 2, 2, 1, 1, 3, 2, 4, 4, 3, 4, 2, 0],24.417297742013254,26.618501991105877,31.4,-9.637003982211752
[3, 2, 1, 1, 4, 2, 1, 3, 4, 3, 3, 4, 4, 2, 3, 0],23.000005345167963,23.76101130910511,34.4,-6.922022618210221
[1, 1, 2, 3, 3, 4, 2, 4, 3, 1, 2, 1, 3, 2, 3, 0],24.199648748596054,25.384265880135352,30.7,-6.468531760270704
[2, 2, 3, 2, 3, 3, 3, 2, 3, 2, 2, 4, 3, 2, 4, 0],22.588664398658562,17.041343325721407,35.8,5.11731334855719
[1, 4, 4, 1, 1, 4, 2, 1, 1, 1, 1, 4, 4, 2, 3, 0],24.752153125193992,31.579494432337906,28.9,-17.05898886467581
[1, 4, 3, 2, 4, 2, 1, 1, 2, 4, 1, 2, 1, 4, 2, 0],24.949524913129103,25.637427242727483,31.1,-7.374854485454968
[3, 4, 1, 2, 4, 1, 4, 3, 2, 1, 3, 2, 3, 1, 4, 0],25.877010130460047,25.72795887969057,34.0,-10.455917759381137
[1, 2, 1, 2, 2, 3, 1, 4, 1, 1, 3, 2, 3, 2, 3, 0],23.404249304825107,24.770646618057622,30.0,-4.541293236115244
[1, 4, 1, 3, 3, 4, 1, 1, 2, 2, 2, 1, 1, 4, 4, 0],24.314936838694805,26.254902422441848,30.5,-8.009804844883696
[1, 4, 3, 1, 2, 2, 4, 1, 4, 3, 4, 2, 4, 4, 3, 0],23.100120882973833,22.524898352336958,35.1,-5.149796704673918
[4, 4, 1, 3, 1, 3, 1, 1, 1, 4, 4, 4, 1, 3, 1, 0],25.55583514101713,32.48359806183375,30.0,-19.967196123667506
[2, 2, 2, 3, 1, 2, 3, 2, 4, 3, 2, 3, 4, 1, 1, 0],24.034534108460548,20.450409329998358,31.3,2.7991813400032832
[2, 4, 3, 4, 2, 1, 3, 4, 1, 3, 2, 2, 4, 1, 4, 0],24.93246455161727,24.517300894464697,33.4,-7.434601788929392
[2, 4, 3, 2, 1, 3, 1, 2, 4, 4, 4, 4, 1, 1, 4, 0],23.239378119671386,23.575534696771154,34.7,-6.851069393542311
[3, 1, 3, 2, 3, 2, 3, 1, 2, 4, 1, 3, 1, 4, 2, 0],22.88192302427108,21.621858463473874,33.6,-1.8437169269477494
[1, 2, 2, 1, 2, 3, 2, 4, 4, 3, 4, 4, 2, 4, 4, 0],23.81251118000656,21.77147286407899,33.9,-2.44294572815798
[3, 2, 3, 2, 3, 4, 3, 1, 3, 1, 4, 3, 1, 3, 3, 0],22.634427850578216,19.103411995282876,35.9,0.8931760094342494
[2, 3, 4, 4, 1, 1, 2, 4, 4, 2, 1, 3, 2, 3, 2, 0],23.300388423462802,24.59246827671886,31.6,-5.784936553437724
[2, 3, 2, 2, 1, 4, 4, 2, 3, 1, 4, 1, 1, 3, 1, 0],22.695854468594757,22.655674292540247,32.0,-2.311348585080495
[2, 4, 2, 3, 1, 3, 2, 2, 3, 3, 3, 2, 2, 1, 2, 0],21.532905235435,19.265331684848768,33.7,2.769336630302462
[3, 1, 1, 3, 3, 4, 4, 4, 4, 3, 1, 1, 2, 1, 2, 0],23.720175583678305,27.468941253109385,30.1,-10.037882506218772
[3, 1, 2, 3, 1, 3, 2, 4, 3, 1, 2, 4, 2, 4, 4, 0],23.630341335323276,22.564517163170645,33.6,-3.729034326341292
[4, 4, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 1, 4, 0],24.012326990972586,22.801371046265466,36.1,-6.702742092530933
[2, 3, 3, 2, 4, 3, 1, 2, 2, 2, 2, 4, 1, 2, 1, 0],24.825248556429173,21.033998433473876,30.9,2.0320031330522497
[4, 4, 1, 2, 3, 2, 1, 3, 4, 4, 1, 1, 3, 2, 1, 0],24.092701560121277,32.124403914843285,32.0,-21.24880782968657
[1, 3, 2, 2, 4, 4, 1, 3, 1, 4, 2, 3, 3, 3, 1, 0],24.204574148779344,21.36281737511936,31.4,0.8743652497612828
[2, 1, 1, 2, 4, 4, 4, 1, 3, 2, 2, 2, 4, 4, 4, 0],23.747182564564763,24.460064761356882,31.3,-5.220129522713766
[4, 3, 3, 4, 2, 4, 4, 1, 2, 2, 4, 3, 3, 4, 4, 0],23.929391587052898,20.385717705389588,36.7,-2.471435410779179
[1, 2, 3, 4, 1, 1, 2, 3, 4, 4, 4, 3, 2, 2, 1, 0],23.459790918670702,22.988669494790607,30.7,-1.6773389895812123
[1, 4, 3, 4, 4, 2, 3, 1, 4, 1, 3, 3, 2, 2, 3, 0],23.908539833457713,22.13617325385214,34.3,-3.5723465077042746
[1, 2, 3, 2, 3, 1, 3, 4, 3, 2, 2, 2, 2, 2, 1, 0],23.832462391271413,21.406724927663504,30.4,1.7865501446729937
[1, 4, 2, 3, 3, 2, 3, 4, 2, 4, 2, 1, 4, 3, 3, 0],22.47272002083331,20.033089140683437,35.2,-0.2661782813668765
[1, 1, 4, 2, 1, 4, 2, 1, 4, 3, 4, 4, 4, 2, 3, 0],24.042876219692687,21.518766765286603,32.9,-0.9375335305732051
[3, 4, 2, 2, 3, 2, 2, 2, 3, 4, 2, 4, 3, 3, 4, 0],25.86043371991307,22.62085732221808,34.9,-5.141714644436156
[2, 2, 3, 4, 4, 4, 1, 4, 4, 1, 1, 1, 1, 3, 3, 0],25.44373605260953,27.407252894994592,31.1,-10.914505789989185
[4, 2, 1, 2, 2, 3, 1, 1, 1, 2, 4, 4, 4, 4, 1, 0],24.171846126220867,24.621169719615096,30.1,-4.342339439230194
[2, 1, 3, 4, 4, 3, 1, 1, 3, 1, 2, 3, 2, 1, 4, 0],23.345117903867493,22.910777076335574,30.3,-1.1215541526711483
[3, 4, 3, 1, 4, 2, 3, 2, 1, 4, 3, 1, 2, 2, 1, 0],23.69204880039465,24.200646070890787,32.7,-6.1012921417815775
[2, 1, 4, 2, 4, 4, 2, 4, 1, 1, 4, 3, 3, 4, 4, 0],22.998658899266747,20.498487459253624,35.1,-1.0969749185072502
[2, 2, 4, 4, 1, 2, 3, 4, 3, 3, 4, 2, 4, 3, 3, 0],22.832768649836325,21.152416099313548,36.0,-3.3048321986270963
[4, 2, 1, 2, 4, 2, 4, 3, 3, 1, 3, 2, 4, 4, 4, 0],25.265722899437034,21.992899833586126,34.6,-3.585799667172253
[4, 4, 2, 4, 2, 3, 4, 4, 1, 1, 2, 2, 1, 3, 1, 0],23.371911742496753,23.6652033182814,33.0,-5.330406636562799
[1, 3, 2, 1, 1, 2, 2, 4, 2, 4, 4, 1, 1, 4, 3, 0],24.626723499201226,25.695804046684998,31.8,-8.191608093369997
[4, 4, 4, 1, 2, 1, 3, 4, 1, 3, 2, 3, 2, 3, 1, 0],23.67989162274692,28.703069990963655,33.0,-15.40613998192731
[4, 3, 2, 2, 4, 4, 4, 3, 1, 4, 3, 4, 2, 3, 4, 0],22.76233944862797,19.154012689300103,38.1,-1.4080253786002075
[4, 2, 3, 4, 1, 1, 4, 4, 2, 4, 1, 3, 4, 2, 4, 0],23.469134552575532,23.51996388854571,35.9,-7.93992777709142
[4, 4, 4, 2, 4, 1, 2, 1, 2, 2, 2, 3, 2, 2, 3, 0],21.662032681282394,19.272390064792226,34.9,1.5552198704155487
[2, 1, 4, 1, 1, 1, 2, 2, 4, 1, 3, 1, 3, 2, 3, 0],23.447218164549128,27.674370236230736,30.6,-10.948740472461473
[4, 2, 2, 4, 3, 4, 3, 3, 4, 1, 3, 3, 2, 4, 2, 0],22.72782792143419,19.273422919347883,36.5,-0.04684583869576642
[3, 4, 3, 4, 1, 1, 2, 4, 4, 1, 2, 1, 1, 3, 3, 0],25.352824602311735,30.684193788916946,31.5,-17.868387577833893
[3, 2, 3, 1, 2, 2, 3, 3, 2, 1, 1, 2, 4, 4, 3, 0],22.024410344824506,23.277113670337478,32.8,-4.354227340674953
[4, 4, 3, 4, 2, 1, 2, 1, 3, 3, 1, 3, 4, 3, 4, 0],24.874088146897908,26.12345438604237,33.8,-11.046908772084734
[4, 3, 3, 1, 3, 1, 4, 1, 4, 1, 1, 4, 4, 2, 3, 0],24.79358014791245,29.714901712618104,33.1,-17.52980342523621
[4, 1, 3, 2, 4, 2, 2, 4, 1, 4, 3, 3, 2, 4, 4, 0],22.874274319746434,18.65241836638352,37.6,0.0951632672329552
[2, 3, 4, 4, 3, 3, 1, 2, 2, 1, 3, 3, 1, 2, 1, 0],22.89834717414153,21.515953766153466,30.8,1.168092467693068
[3, 2, 3, 3, 2, 1, 4, 2, 4, 1, 1, 4, 4, 2, 4, 0],23.197023082330567,22.16809487469546,34.4,-3.736189749390917
[1, 4, 3, 3, 2, 3, 2, 3, 1, 1, 2, 2, 1, 3, 1, 0],24.49974443361601,26.098376325534325,29.1,-6.296752651068651
[3, 1, 4, 2, 3, 2, 1, 4, 1, 3, 1, 3, 4, 3, 4, 0],23.66828818307505,22.484410524321863,33.1,-3.068821048643727
[1, 2, 3, 1, 3, 3, 4, 4, 4, 3, 4, 4, 3, 3, 3, 0],22.90798688926696,20.036201684123373,35.7,-0.7724033682467493
[2, 1, 2, 2, 1, 3, 2, 4, 1, 2, 1, 4, 2, 2, 1, 0],23.84444263313224,25.145789327277775,28.6,-3.891578654555552
[1, 1, 1, 3, 3, 4, 4, 3, 1, 3, 4, 2, 4, 4, 3, 0],24.10557238595369,26.243843605174767,32.8,-10.287687210349532
[2, 4, 1, 4, 2, 4, 4, 1, 3, 4, 4, 4, 3, 3, 2, 0],22.502899209341386,20.401729138871612,36.9,-2.7034582777432234
[4, 1, 4, 2, 1, 4, 2, 3, 3, 4, 3, 1, 3, 1, 4, 0],24.550997195843166,21.786906494747065,35.8,-4.373812989494127
[4, 4, 4, 3, 2, 4, 1, 1, 4, 3, 3, 3, 2, 2, 2, 0],21.50058688894166,18.617623301830985,37.1,0.6647533963380283
[1, 1, 1, 2, 2, 4, 2, 4, 3, 1, 1, 2, 2, 2, 3, 0],25.37167547095293,32.44189161512132,28.4,-18.28378323024264
[2, 4, 4, 1, 3, 1, 4, 4, 2, 1, 1, 2, 4, 1, 4, 0],26.076575740546605,33.386973545418286,30.6,-22.373947090836573
[2, 3, 2, 2, 1, 1, 2, 1, 2, 3, 2, 4, 3, 4, 2, 0],21.56519201715627,20.343905545593962,30.5,3.8121889088120753
[1, 1, 2, 4, 2, 3, 3, 2, 3, 1, 1, 2, 3, 1, 3, 0],23.4558556601359,25.122569725805096,29.8,-5.0451394516101935
[2, 4, 4, 1, 4, 2, 1, 2, 1, 2, 1, 2, 4, 1, 4, 0],23.436831852795354,25.477976624093827,31.3,-7.255953248187655
[2, 2, 2, 4, 4, 1, 1, 3, 3, 4, 1, 3, 2, 1, 4, 0],25.765468703480458,25.972657463206225,30.7,-7.64531492641245
[2, 1, 4, 1, 1, 4, 3, 2, 3, 2, 1, 3, 4, 4, 1, 0],24.51141368635115,25.36289118168859,31.0,-6.725782363377178
[3, 4, 3, 1, 4, 3, 2, 2, 2, 1, 4, 2, 3, 4, 2, 0],22.609161903050786,22.089870912588562,35.3,-4.479741825177122
[4, 3, 2, 1, 2, 1, 2, 2, 2, 2, 2, 4, 1, 3, 3, 0],23.379279902886452,25.924753205727722,32.3,-9.149506411455441
[4, 1, 3, 2, 1, 1, 1, 4, 1, 1, 3, 2, 3, 4, 1, 0],24.044916951787116,25.06015129266572,29.5,-4.620302585331437
[1, 1, 3, 3, 4, 2, 1, 3, 4, 2, 1, 2, 2, 3, 1, 0],22.72725587247837,25.287634691667627,29.7,-5.275269383335253
[2, 4, 2, 2, 3, 1, 4, 2, 3, 1, 1, 2, 4, 2, 3, 0],24.13403151800761,23.066296883347814,32.9,-4.032593766695626
[1, 3, 3, 1, 2, 4, 4, 4, 4, 1, 3, 2, 4, 3, 2, 0],24.830306324086298,22.21008531103781,32.8,-2.2201706220756137
[4, 3, 4, 3, 1, 1, 2, 3, 3, 2, 1, 3, 2, 4, 4, 0],25.82366999653113,27.29402895373554,32.2,-11.788057907471085
[2, 2, 1, 1, 3, 3, 4, 3, 3, 1, 2, 1, 3, 4, 2, 0],24.332625326423727,26.185093210847935,30.9,-8.270186421695868
[2, 2, 1, 4, 3, 4, 2, 3, 3, 1, 2, 4, 3, 2, 4, 0],22.41394218637074,21.514794192891724,34.1,-2.1295883857834497
[3, 2, 3, 2, 1, 1, 1, 3, 2, 4, 4, 1, 1, 3, 2, 0],25.607136038158348,26.811247412666084,29.7,-8.322494825332168
[4, 1, 1, 1, 3, 1, 1, 4, 2, 1, 2, 2, 3, 2, 3, 0],22.706310796995115,30.86939685124471,30.4,-17.138793702489416
[1, 3, 2, 2, 1, 2, 1, 1, 2, 4, 2, 1, 1, 3, 3, 0],23.04210607705254,23.201490410439316,28.9,-0.30298082087863065
[2, 1, 1, 1, 2, 3, 3, 3, 3, 4, 1, 1, 3, 2, 2, 0],23.847611820235787,36.1398434238245,29.8,-27.079686847649004
[2, 3, 1, 2, 3, 3, 4, 3, 1, 2, 1, 1, 4, 4, 1, 0],23.944354055589915,25.781884754324285,30.6,-7.163769508648571
[2, 3, 1, 3, 2, 1, 4, 2, 2, 4, 3, 3, 3, 3, 2, 0],21.983405440767264,20.19220572862779,34.9,-0.2844114572555796
[4, 1, 2, 4, 3, 2, 1, 3, 1, 4, 1, 1, 4, 4, 2, 0],26.580632221601217,27.568799148830543,31.4,-11.537598297661084
[1, 3, 4, 1, 1, 4, 2, 2, 3, 4, 1, 1, 1, 2, 2, 0],23.343908329748604,29.179026221600104,30.5,-13.858052443200208
[2, 2, 4, 2, 4, 2, 1, 4, 3, 3, 4, 3, 3, 1, 2, 0],23.38225658720034,20.90206310776963,33.2,-0.004126215539265843
[1, 1, 3, 4, 2, 2, 2, 4, 1, 2, 4, 3, 2, 4, 3, 0],23.4986731129813,22.379323231797546,33.1,-2.8586464635950932
[3, 1, 1, 1, 4, 3, 4, 1, 4, 4, 4, 2, 4, 4, 4, 0],24.444752312661578,29.65141337076289,32.5,-16.802826741525777
[2, 3, 2, 3, 4, 4, 3, 4, 1, 2, 2, 2, 1, 1, 4, 0],22.048078454322706,19.829959579337277,33.6,1.7400808413254438
[2, 4, 3, 2, 1, 1, 4, 1, 1, 1, 1, 3, 3, 3, 1, 0],22.92969727284828,28.741199193578343,28.6,-11.082398387156687
[3, 4, 1, 2, 1, 4, 4, 2, 4, 4, 1, 4, 3, 2, 3, 0],23.825699688369404,25.614824377815335,36.2,-12.429648755630673
[2, 1, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 2, 4, 3, 0],24.664929361100057,23.43614789103497,30.3,-2.1722957820699413
[4, 1, 2, 2, 3, 3, 4, 3, 4, 3, 1, 2, 4, 2, 3, 0],23.341552393984365,22.0247630254293,34.9,-3.9495260508586014
[4, 3, 3, 4, 3, 1, 1, 2, 1, 2, 1, 1, 1, 4, 1, 0],22.841636288043688,26.218931691804613,29.4,-6.837863383609225
[1, 1, 3, 4, 1, 4, 1, 1, 4, 4, 2, 3, 1, 3, 3, 0],24.294399536201638,25.80293564891673,31.4,-8.005871297833458
[1, 4, 3, 1, 4, 4, 1, 3, 3, 3, 2, 1, 1, 2, 2, 0],22.44771453148754,22.881787383349234,32.3,-3.0635747666984656
[3, 1, 2, 4, 3, 2, 2, 1, 2, 4, 4, 1, 1, 3, 2, 0],23.932443665899385,26.423099898392035,30.8,-8.646199796784071
[2, 4, 2, 2, 1, 2, 1, 1, 4, 3, 3, 4, 4, 2, 2, 0],23.233869434215585,22.22316121204568,32.1,-1.5463224240913647
[1, 2, 1, 4, 4, 3, 2, 1, 3, 4, 3, 1, 2, 3, 3, 0],23.77848489417807,25.020775085603727,31.7,-6.741550171207454
[2, 3, 1, 2, 4, 2, 1, 3, 2, 2, 3, 3, 3, 3, 1, 0],23.280566582365374,21.495302506215932,32.3,-0.2906050124318611
[4, 2, 1, 4, 3, 1, 4, 1, 3, 1, 3, 4, 4, 3, 3, 0],25.71741067544145,22.87177227497943,33.5,-4.243544549958862
[1, 4, 1, 4, 2, 2, 2, 2, 1, 3, 4, 1, 1, 2, 1, 0],25.045054302092314,25.02772536567801,29.1,-4.155450731356019
[2, 2, 3, 4, 2, 2, 2, 4, 2, 3, 4, 1, 2, 4, 4, 0],22.812149794266798,19.633808995398542,35.6,0.13238200920291376
[3, 1, 1, 3, 2, 1, 4, 3, 4, 3, 4, 2, 4, 3, 2, 0],24.310384450765,24.677388053447686,33.2,-7.554776106895375
[3, 3, 2, 4, 2, 2, 2, 2, 1, 1, 4, 1, 1, 4, 1, 0],23.88636649650521,22.592117011432983,31.2,-1.3842340228659644
[2, 4, 2, 2, 3, 4, 2, 3, 1, 4, 1, 2, 2, 3, 1, 0],23.19680473044719,20.961342829730814,33.5,-0.42268565946162795
[4, 1, 3, 1, 2, 3, 3, 3, 2, 2, 2, 3, 2, 1, 4, 0],24.394696649325798,23.003382491193683,33.7,-4.706764982387369
[3, 1, 2, 3, 2, 2, 3, 3, 2, 2, 1, 1, 4, 4, 1, 0],23.8418101186497,24.36774142691646,31.4,-5.135482853832919
[2, 1, 2, 1, 1, 1, 4, 1, 2, 3, 1, 1, 4, 2, 1, 0],23.67305206876255,33.69065706959931,27.0,-19.381314139198622
[1, 3, 2, 1, 4, 1, 4, 4, 1, 4, 4, 1, 3, 2, 4, 0],25.405922325807133,23.3231639020767,33.4,-5.0463278041534
[2, 2, 4, 2, 2, 4, 3, 2, 4, 2, 4, 4, 1, 1, 1, 0],24.351962208326274,21.58393543830639,31.7,0.1321291233872195
[3, 4, 2, 1, 3, 1, 1, 1, 4, 1, 4, 2, 2, 1, 3, 0],23.67738176198229,27.087183533174567,31.5,-10.674367066349134
[4, 3, 1, 1, 4, 4, 4, 4, 4, 1, 2, 1, 2, 3, 3, 0],25.318633959404355,28.00551398469338,34.5,-15.51102796938676
[3, 4, 1, 2, 2, 4, 2, 3, 3, 3, 4, 4, 4, 4, 4, 0],24.898064053038205,24.085857362064388,36.1,-9.271714724128778
[2, 1, 4, 1, 3, 2, 2, 3, 4, 3, 4, 1, 1, 1, 3, 0],23.634866685972707,23.397358613185716,31.9,-3.6947172263714307
[4, 2, 1, 2, 4, 4, 3, 1, 3, 4, 1, 4, 2, 4, 4, 0],24.89907643044503,24.034752536275317,34.6,-7.669505072550635
[3, 4, 3, 1, 1, 4, 2, 2, 3, 1, 1, 2, 3, 2, 1, 0],24.238899575482446,31.948570335029824,31.0,-19.89714067005965
[4, 1, 4, 4, 2, 1, 2, 2, 1, 3, 1, 3, 4, 3, 4, 0],24.284481178698577,23.63221960621736,31.9,-4.164439212434722
[4, 2, 2, 3, 1, 4, 4, 3, 4, 4, 1, 3, 4, 3, 1, 0],21.507772913508674,22.77208255715958,36.0,-6.5441651143191635
[1, 4, 1, 2, 2, 1, 2, 4, 4, 4, 4, 2, 3, 3, 2, 0],23.488204555660662,23.52644493646263,33.3,-5.35288987292526
[2, 1, 4, 1, 4, 1, 3, 3, 2, 1, 2, 1, 2, 2, 2, 0],24.58123516908743,26.080661725191042,29.3,-6.4613234503820856
[3, 4, 2, 3, 2, 2, 4, 3, 1, 4, 1, 2, 1, 3, 1, 0],24.932786615625837,24.277896905955846,32.8,-6.355793811911688
[2, 3, 4, 2, 2, 2, 3, 2, 3, 4, 4, 2, 1, 4, 2, 0],23.580457229354668,20.527598551457373,35.0,-1.0551971029147467
[4, 2, 3, 3, 3, 1, 3, 4, 3, 2, 1, 1, 2, 4, 3, 0],21.784601855584018,23.29876975591767,35.2,-6.797539511835346
[1, 2, 1, 1, 3, 4, 3, 1, 3, 2, 1, 3, 3, 4, 2, 0],23.924530905392754,28.727774162774313,28.6,-11.055548325548628
[4, 4, 3, 1, 4, 2, 2, 3, 2, 1, 4, 4, 3, 2, 3, 0],24.87218239461116,26.467664737887713,34.9,-12.835329475775424
[3, 4, 4, 2, 2, 2, 4, 2, 4, 1, 1, 1, 1, 1, 3, 0],26.09425427559541,32.59992372322489,29.8,-19.99984744644978
[3, 1, 2, 3, 2, 1, 3, 3, 1, 1, 3, 2, 2, 2, 2, 0],24.39432544353551,22.756983529405638,30.4,-0.9139670588112736
[2, 3, 4, 2, 2, 4, 2, 1, 1, 2, 1, 4, 3, 1, 3, 0],25.93260829321419,25.351125016205447,30.4,-6.102250032410893
[1, 1, 4, 1, 1, 3, 1, 2, 3, 1, 1, 3, 4, 3, 3, 0],23.694110033760175,27.957216032403835,28.4,-9.314432064807669
[1, 4, 2, 4, 4, 1, 2, 2, 1, 3, 1, 2, 2, 2, 1, 0],23.628046033875002,25.110603991132624,28.9,-4.121207982265247
[2, 2, 1, 1, 1, 2, 1, 3, 4, 3, 1, 2, 3, 4, 4, 0],25.24804256509218,37.24347072666348,28.1,-27.586941453326965
[3, 1, 1, 4, 3, 4, 4, 2, 3, 1, 3, 4, 2, 1, 3, 0],24.741329692999468,25.115208739473537,33.0,-8.230417478947075
[1, 2, 3, 1, 3, 4, 2, 4, 2, 4, 3, 2, 4, 2, 1, 0],25.014676845224876,23.14329248429089,31.2,-2.486584968581777
[2, 2, 4, 3, 2, 2, 3, 1, 1, 4, 4, 3, 3, 4, 1, 0],23.007132209286233,21.178387262948725,33.2,-0.5567745258974526
[3, 3, 2, 4, 2, 4, 3, 2, 3, 1, 2, 3, 2, 3, 3, 0],24.041277842130874,19.759652905032123,34.5,0.980694189935754
[1, 3, 4, 1, 2, 1, 1, 1, 1, 3, 3, 1, 4, 3, 2, 0],23.431799562591024,25.999817200811368,29.1,-6.099634401622737
[4, 2, 1, 4, 4, 2, 3, 1, 3, 1, 1, 2, 4, 3, 1, 0],23.11336418226194,25.90553656736021,31.8,-8.611073134720417
[3, 3, 2, 2, 3, 1, 3, 3, 2, 2, 3, 3, 4, 2, 2, 0],22.874309269252894,18.634221455584463,35.0,2.7315570888310745
[1, 3, 3, 4, 2, 2, 3, 4, 3, 2, 2, 4, 2, 2, 4, 0],23.86271643353664,20.383148938402748,34.0,0.23370212319450445
[3, 3, 2, 4, 4, 2, 4, 2, 1, 2, 1, 3, 4, 3, 3, 0],23.854957495264294,20.488539102840193,33.4,0.6229217943196161
[3, 3, 2, 3, 2, 3, 2, 4, 2, 4, 2, 4, 1, 3, 3, 0],26.080984940185147,21.94030640816634,34.4,-3.2806128163326775
[4, 1, 4, 2, 3, 1, 2, 4, 3, 1, 3, 2, 3, 2, 3, 0],24.52092643172951,22.444640486893054,34.0,-3.889280973786107
[2, 2, 4, 3, 2, 1, 3, 3, 4, 4, 2, 2, 3, 2, 1, 0],23.234711703153785,19.787318929041554,33.1,2.325362141916891
[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 2, 1, 2, 4, 0],23.23469183973787,23.810442595566553,29.3,-1.920885191133106
[2, 1, 3, 3, 1, 2, 4, 2, 4, 2, 3, 2, 2, 4, 4, 0],22.75056933547364,19.442980298472122,34.5,1.6140394030557559
[3, 2, 3, 2, 3, 2, 1, 3, 3, 1, 4, 1, 4, 3, 4, 0],25.024209881720815,21.65553679151969,33.7,-2.0110735830393835
[3, 2, 3, 4, 4, 3, 1, 3, 3, 1, 2, 2, 1, 4, 1, 0],24.161450825086614,22.298849313772838,31.9,-1.4976986275456738
